"region","season","year.new","H1_cum_intensity","IVB_cum_intensity","prior_dom_type_national","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","usa_bhatt_ep_mean","usa_wolf_ep_mean","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","HA_koel_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi","NA_std_lbi","vac_combined","vac_combined_prior","vac_cov_combined_prior","weighted_VE","weighted_VE_prior_season","h3_dom","pred","model","dataType","object","resid"
"Region 8","2012-2013","2012",2.92149024259206,23.7002633224382,1,16.1616049867638,10.6865019515558,0.949887371236896,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.589239630511971,0.599056752972432,"Conditional
Random Forest","Training","party RF",-0.00981712246046129
"Region 8","2012-2013","2012",2.92149024259206,23.7002633224382,1,16.1616049867638,10.6865019515558,0.949887371236896,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.589239630511971,0.424944489328392,"Lasso","Training","lasso",0.164295141183578
"Region 9","2012-2013","2012",2.90699546824225,21.2558363556765,1,27.7542060529971,13.1284831570875,6.01675290308361,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.652593851049669,0.59489295823283,"Conditional
Random Forest","Training","party RF",0.0577008928168384
"Region 9","2012-2013","2012",2.90699546824225,21.2558363556765,1,27.7542060529971,13.1284831570875,6.01675290308361,3.13592233009709,5.99013806706114,3.31,0.578,0.77,0.99,8.924,3.882,2.32850400566399,1.49737340709821,9.01087071321696,7.34005277907861,0.191646,41.2623441396509,38.3000572883264,0.652593851049669,0.424944489328392,"Lasso","Training","lasso",0.227649361721276
"Region 1","2013-2014","2013",30.9744618819511,8.84574484531255,1,54.7079279643413,2.27204597909735,12.7573546108473,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.251439603203024,0.178402292729174,"Conditional
Random Forest","Training","party RF",0.0730373104738501
"Region 1","2013-2014","2013",30.9744618819511,8.84574484531255,1,54.7079279643413,2.27204597909735,12.7573546108473,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.251439603203024,0.405313126377426,"Lasso","Training","lasso",-0.153873523174402
"Region 10","2013-2014","2013",38.8188158070585,1.79193021698921,1,43.3928656174822,1.15300512302561,8.76007971689127,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.106903439475505,0.184672413152063,"Conditional
Random Forest","Training","party RF",-0.077768973676558
"Region 10","2013-2014","2013",38.8188158070585,1.79193021698921,1,43.3928656174822,1.15300512302561,8.76007971689127,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.106903439475505,0.405313126377426,"Lasso","Training","lasso",-0.298409686901921
"Region 2","2013-2014","2013",25.881851188829,13.4411484014268,1,41.7573631462831,4.02034050124337,17.5010075727538,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.147868936558756,0.175798613200354,"Conditional
Random Forest","Training","party RF",-0.0279296766415984
"Region 2","2013-2014","2013",25.881851188829,13.4411484014268,1,41.7573631462831,4.02034050124337,17.5010075727538,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.147868936558756,0.405313126377426,"Lasso","Training","lasso",-0.25744418981867
"Region 3","2013-2014","2013",40.1693671955642,6.00069770602021,1,68.2771361383979,2.67377291197863,25.9931402090791,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0840404288051869,0.175831881723306,"Conditional
Random Forest","Training","party RF",-0.0917914529181193
"Region 3","2013-2014","2013",40.1693671955642,6.00069770602021,1,68.2771361383979,2.67377291197863,25.9931402090791,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0840404288051869,0.405313126377426,"Lasso","Training","lasso",-0.321272697572239
"Region 4","2013-2014","2013",29.1480877874304,5.16478259493853,1,43.9640529673393,2.6868434451493,18.3635740181677,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0656802436113678,0.173308995842465,"Conditional
Random Forest","Training","party RF",-0.107628752231098
"Region 4","2013-2014","2013",29.1480877874304,5.16478259493853,1,43.9640529673393,2.6868434451493,18.3635740181677,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0656802436113678,0.405313126377426,"Lasso","Training","lasso",-0.339632882766058
"Region 5","2013-2014","2013",38.3529373547938,3.89462967053348,1,67.0482353405465,2.27528880950849,22.8513230383196,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0555056131175537,0.177130032315697,"Conditional
Random Forest","Training","party RF",-0.121624419198143
"Region 5","2013-2014","2013",38.3529373547938,3.89462967053348,1,67.0482353405465,2.27528880950849,22.8513230383196,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0555056131175537,0.405313126377426,"Lasso","Training","lasso",-0.349807513259872
"Region 6","2013-2014","2013",39.9352538013246,7.16957510886716,1,31.1640716754569,1.20261666714323,24.195574026558,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0676910097295019,0.185764809267964,"Conditional
Random Forest","Training","party RF",-0.118073799538462
"Region 6","2013-2014","2013",39.9352538013246,7.16957510886716,1,31.1640716754569,1.20261666714323,24.195574026558,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0676910097295019,0.405313126377426,"Lasso","Training","lasso",-0.337622116647924
"Region 7","2013-2014","2013",29.3796496348919,0.679495012956223,1,53.8319983742763,1.2198128635276,24.4055766233682,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0823349420510135,0.223565337750108,"Conditional
Random Forest","Training","party RF",-0.141230395699094
"Region 7","2013-2014","2013",29.3796496348919,0.679495012956223,1,53.8319983742763,1.2198128635276,24.4055766233682,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0823349420510135,0.405313126377426,"Lasso","Training","lasso",-0.322978184326413
"Region 8","2013-2014","2013",34.019916273805,2.32142335219154,1,37.827819619411,2.92149024259206,23.7002633224382,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0516612183731686,0.17891324011745,"Conditional
Random Forest","Training","party RF",-0.127252021744281
"Region 8","2013-2014","2013",34.019916273805,2.32142335219154,1,37.827819619411,2.92149024259206,23.7002633224382,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.0516612183731686,0.405313126377426,"Lasso","Training","lasso",-0.353651908004257
"Region 9","2013-2014","2013",39.7681336802949,8.07691788043845,1,50.691803629248,2.90699546824225,21.2558363556765,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.14170823844513,0.170049268510995,"Conditional
Random Forest","Training","party RF",-0.0283410300658646
"Region 9","2013-2014","2013",39.7681336802949,8.07691788043845,1,50.691803629248,2.90699546824225,21.2558363556765,3.58673469387755,8.49275362318841,3.76,0.898,0.79,1.134,7.676,4.34,1.35672923075197,1.26371206558484,7.1398077943761,9.01087071321696,0.21838,31.9033391915642,41.2623441396509,0.14170823844513,0.405313126377426,"Lasso","Training","lasso",-0.263604887932296
"Region 1","2014-2015","2014",0.237254328715342,7.7342209123337,0,14.0246988790427,30.9744618819511,8.84574484531255,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.843048284205169,0.751484918043972,"Conditional
Random Forest","Training","party RF",0.0915633661611968
"Region 1","2014-2015","2014",0.237254328715342,7.7342209123337,0,14.0246988790427,30.9744618819511,8.84574484531255,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.843048284205169,0.622357261889107,"Lasso","Training","lasso",0.220691022316062
"Region 10","2014-2015","2014",0.129866883884775,5.03693273175539,0,2.31459477339259,38.8188158070585,1.79193021698921,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.871140708904501,0.761727415919366,"Conditional
Random Forest","Training","party RF",0.109413292985135
"Region 10","2014-2015","2014",0.129866883884775,5.03693273175539,0,2.31459477339259,38.8188158070585,1.79193021698921,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.871140708904501,0.622357261889107,"Lasso","Training","lasso",0.248783447015394
"Region 2","2014-2015","2014",0.598047789580442,8.06863650331844,0,7.04851457378533,25.881851188829,13.4411484014268,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.836544078596141,0.767199319690823,"Conditional
Random Forest","Training","party RF",0.0693447589053184
"Region 2","2014-2015","2014",0.598047789580442,8.06863650331844,0,7.04851457378533,25.881851188829,13.4411484014268,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.836544078596141,0.622357261889107,"Lasso","Training","lasso",0.214186816707034
"Region 3","2014-2015","2014",0.136240591427888,6.34827421819068,0,4.07697687908597,40.1693671955642,6.00069770602021,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.896441490750274,0.767982065193726,"Conditional
Random Forest","Training","party RF",0.128459425556548
"Region 3","2014-2015","2014",0.136240591427888,6.34827421819068,0,4.07697687908597,40.1693671955642,6.00069770602021,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.896441490750274,0.622357261889107,"Lasso","Training","lasso",0.274084228861167
"Region 4","2014-2015","2014",0.114586832542953,8.10647794206339,0,1.51885417758751,29.1480877874304,5.16478259493853,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.78445426727166,0.770038499427879,"Conditional
Random Forest","Training","party RF",0.0144157678437806
"Region 4","2014-2015","2014",0.114586832542953,8.10647794206339,0,1.51885417758751,29.1480877874304,5.16478259493853,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.78445426727166,0.622357261889107,"Lasso","Training","lasso",0.162097005382553
"Region 5","2014-2015","2014",0.125340496454632,10.8000082927894,0,2.25101701536301,38.3529373547938,3.89462967053348,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.82198417058651,0.764625044134784,"Conditional
Random Forest","Training","party RF",0.0573591264517255
"Region 5","2014-2015","2014",0.125340496454632,10.8000082927894,0,2.25101701536301,38.3529373547938,3.89462967053348,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.82198417058651,0.622357261889107,"Lasso","Training","lasso",0.199626908697403
"Region 6","2014-2015","2014",0.057524860016588,13.3343771701165,0,3.44879639107004,39.9352538013246,7.16957510886716,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.793955240054975,0.75428525456752,"Conditional
Random Forest","Training","party RF",0.0396699854874545
"Region 6","2014-2015","2014",0.057524860016588,13.3343771701165,0,3.44879639107004,39.9352538013246,7.16957510886716,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.793955240054975,0.622357261889107,"Lasso","Training","lasso",0.171597978165868
"Region 7","2014-2015","2014",0.153029668953936,9.45687814037143,0,1.28714917244007,29.3796496348919,0.679495012956223,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.780356011794387,0.757585380788262,"Conditional
Random Forest","Training","party RF",0.0227706310061252
"Region 7","2014-2015","2014",0.153029668953936,9.45687814037143,0,1.28714917244007,29.3796496348919,0.679495012956223,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.780356011794387,0.622357261889107,"Lasso","Training","lasso",0.15799874990528
"Region 8","2014-2015","2014",0.254103855014744,9.67431783731464,0,1.6110430206144,34.019916273805,2.32142335219154,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.813738079280894,0.759834131859283,"Conditional
Random Forest","Training","party RF",0.0539039474216111
"Region 8","2014-2015","2014",0.254103855014744,9.67431783731464,0,1.6110430206144,34.019916273805,2.32142335219154,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.813738079280894,0.622357261889107,"Lasso","Training","lasso",0.191380817391787
"Region 9","2014-2015","2014",0.333864939573454,10.032967713482,0,5.74467687054466,39.7681336802949,8.07691788043845,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.85690918722772,0.76800020760781,"Conditional
Random Forest","Training","party RF",0.088908979619909
"Region 9","2014-2015","2014",0.333864939573454,10.032967713482,0,5.74467687054466,39.7681336802949,8.07691788043845,4.87295081967213,9.63649635036496,5.462,0.924,1.034,1.336,6.462,4.66,2.63376395877152,1.76257512381977,1.860778980246,7.1398077943761,0.223795,7.78976025220722,31.9033391915642,0.85690918722772,0.622357261889107,"Lasso","Training","lasso",0.234551925338612
"Region 1","2015-2016","2015",17.2190725791859,7.57551441346033,1,41.9045427807784,0.237254328715342,7.7342209123337,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0688148151043697,0.172694146314887,"Conditional
Random Forest","Training","party RF",-0.103879331210518
"Region 1","2015-2016","2015",17.2190725791859,7.57551441346033,1,41.9045427807784,0.237254328715342,7.7342209123337,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0688148151043697,0.425569148103614,"Lasso","Training","lasso",-0.356754332999244
"Region 10","2015-2016","2015",10.117591693441,12.2432593338386,1,41.0314179947926,0.129866883884775,5.03693273175539,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.120863621814589,0.173879088823538,"Conditional
Random Forest","Training","party RF",-0.0530154670089494
"Region 10","2015-2016","2015",10.117591693441,12.2432593338386,1,41.0314179947926,0.129866883884775,5.03693273175539,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.120863621814589,0.425569148103614,"Lasso","Training","lasso",-0.304705526289025
"Region 2","2015-2016","2015",20.4011909532321,7.36191851347208,1,47.3326292715357,0.598047789580442,8.06863650331844,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0886947111566706,0.172823563739241,"Conditional
Random Forest","Training","party RF",-0.08412885258257
"Region 2","2015-2016","2015",20.4011909532321,7.36191851347208,1,47.3326292715357,0.598047789580442,8.06863650331844,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0886947111566706,0.425569148103614,"Lasso","Training","lasso",-0.336874436946943
"Region 3","2015-2016","2015",14.149333959045,8.43111812372688,1,54.119504344331,0.136240591427888,6.34827421819068,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.045436679539281,0.174070527791367,"Conditional
Random Forest","Training","party RF",-0.128633848252086
"Region 3","2015-2016","2015",14.149333959045,8.43111812372688,1,54.119504344331,0.136240591427888,6.34827421819068,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.045436679539281,0.425569148103614,"Lasso","Training","lasso",-0.380132468564333
"Region 4","2015-2016","2015",15.8203373124671,9.17032429941335,1,38.0260558284005,0.114586832542953,8.10647794206339,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.145454940608011,0.17570500986706,"Conditional
Random Forest","Training","party RF",-0.0302500692590488
"Region 4","2015-2016","2015",15.8203373124671,9.17032429941335,1,38.0260558284005,0.114586832542953,8.10647794206339,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.145454940608011,0.425569148103614,"Lasso","Training","lasso",-0.280114207495603
"Region 5","2015-2016","2015",15.9260911843781,4.3153961845157,1,45.7083598344937,0.125340496454632,10.8000082927894,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0783372851362786,0.180979626006636,"Conditional
Random Forest","Training","party RF",-0.102642340870357
"Region 5","2015-2016","2015",15.9260911843781,4.3153961845157,1,45.7083598344937,0.125340496454632,10.8000082927894,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.0783372851362786,0.425569148103614,"Lasso","Training","lasso",-0.347231862967335
"Region 6","2015-2016","2015",6.09192470689319,9.07788719977381,1,52.9993643788578,0.057524860016588,13.3343771701165,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.251658133843123,0.181332883545303,"Conditional
Random Forest","Training","party RF",0.0703252502978202
"Region 6","2015-2016","2015",6.09192470689319,9.07788719977381,1,52.9993643788578,0.057524860016588,13.3343771701165,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.251658133843123,0.425569148103614,"Lasso","Training","lasso",-0.173911014260491
"Region 7","2015-2016","2015",6.14968711573043,2.33667054656271,1,39.0456451161446,0.153029668953936,9.45687814037143,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.101789439730877,0.181867275626846,"Conditional
Random Forest","Training","party RF",-0.0800778358959693
"Region 7","2015-2016","2015",6.14968711573043,2.33667054656271,1,39.0456451161446,0.153029668953936,9.45687814037143,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.101789439730877,0.425569148103614,"Lasso","Training","lasso",-0.323779708372737
"Region 8","2015-2016","2015",10.9229783472431,7.64023062191083,1,50.0768157470027,0.254103855014744,9.67431783731464,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.149614887601893,0.173772959063101,"Conditional
Random Forest","Training","party RF",-0.0241580714612083
"Region 8","2015-2016","2015",10.9229783472431,7.64023062191083,1,50.0768157470027,0.254103855014744,9.67431783731464,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.149614887601893,0.425569148103614,"Lasso","Training","lasso",-0.275954260501721
"Region 9","2015-2016","2015",10.786713657948,10.514669740966,1,59.1946400113333,0.333864939573454,10.032967713482,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.249969074637621,0.175795461778677,"Conditional
Random Forest","Training","party RF",0.0741736128589437
"Region 9","2015-2016","2015",10.786713657948,10.514669740966,1,59.1946400113333,0.333864939573454,10.032967713482,5.83141762452107,8.73857868020305,5.848,0.81,0.918,1.154,5.838,4.78,1.80970723662496,1.55616318841593,9.777856,1.860778980246,0.238875,43,7.78976025220722,0.249969074637621,0.425569148103614,"Lasso","Training","lasso",-0.175600073465993
"Region 1","2016-2017","2016",0.385117442476718,12.8444547323119,0,1.8050908213354,17.2190725791859,7.57551441346033,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.688654999201906,0.702532991706206,"Conditional
Random Forest","Training","party RF",-0.0138779925043002
"Region 1","2016-2017","2016",0.385117442476718,12.8444547323119,0,1.8050908213354,17.2190725791859,7.57551441346033,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.688654999201906,0.641322682073969,"Lasso","Training","lasso",0.0473323171279371
"Region 10","2016-2017","2016",0.294909444863964,3.4250578621439,0,1.39497920823433,10.117591693441,12.2432593338386,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.889535151138914,0.712508970243659,"Conditional
Random Forest","Training","party RF",0.177026180895255
"Region 10","2016-2017","2016",0.294909444863964,3.4250578621439,0,1.39497920823433,10.117591693441,12.2432593338386,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.889535151138914,0.641322682073969,"Lasso","Training","lasso",0.248212469064945
"Region 2","2016-2017","2016",0.446364359881523,12.0279850447413,0,2.39433364065015,20.4011909532321,7.36191851347208,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.788913092401828,0.708733465950096,"Conditional
Random Forest","Training","party RF",0.0801796264517323
"Region 2","2016-2017","2016",0.446364359881523,12.0279850447413,0,2.39433364065015,20.4011909532321,7.36191851347208,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.788913092401828,0.641322682073969,"Lasso","Training","lasso",0.147590410327859
"Region 3","2016-2017","2016",0.599087005210504,12.9736394034117,0,0.898975602055593,14.149333959045,8.43111812372688,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.691429116506165,0.699408938552472,"Conditional
Random Forest","Training","party RF",-0.00797982204630698
"Region 3","2016-2017","2016",0.599087005210504,12.9736394034117,0,0.898975602055593,14.149333959045,8.43111812372688,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.691429116506165,0.641322682073969,"Lasso","Training","lasso",0.0501064344321956
"Region 4","2016-2017","2016",1.58109316506316,18.3654415796519,0,3.71888878977544,15.8203373124671,9.17032429941335,7.09623430962343,7.38874680306905,5.996,1.032,0.586,1.692,6.538,4.174,1.04851169002607,0.809644200582551,7.22534525178292,9.777856,0.227392,30.1403922518195,43,0.622820286131931,0.688301073600954,"Conditional
Random Forest","Training","party RF",-0.0654807874690229
