"region","H3_max_Rt","season","year.new","HA_titer_tree_lag2","HA_wolf_lag2","NA_bhatt_ep_lag1","ha_lbi_shannon","na_lbi_shannon","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","prior_dom_type_national","H1_cum_intensity","IVB_cum_intensity","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","vac_combined","vac_cov_combined","weighted_VE","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","usa_bhatt_ep_mean","usa_wolf_ep_mean","pred","model","dataType","object","resid"
"Region 4",1.30503816579861,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",13.5089966436166,23.3067500429854,36.4566470099586,1.58109316506316,18.3654415796519,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.35904679271543,"Conditional
Random Forest","Training","party RF",-0.0540086269168156
"Region 4",1.30503816579861,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",13.5089966436166,23.3067500429854,36.4566470099586,1.58109316506316,18.3654415796519,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.33945701042316,"Lasso","Training","lasso",-0.034418844624551
"Region 5",1.48916818309789,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",7.44297501558812,18.8222443315293,27.5312658025885,0.569756154434194,17.1702994771023,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38942624323368,"Conditional
Random Forest","Training","party RF",0.0997419398642119
"Region 5",1.48916818309789,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",7.44297501558812,18.8222443315293,27.5312658025885,0.569756154434194,17.1702994771023,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.355958591053,"Lasso","Training","lasso",0.133209592044889
"Region 6",1.47468778085568,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",12.6489804813545,32.779454244374,31.6999501369945,2.37416039966513,11.1565169556666,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.37072488703021,"Conditional
Random Forest","Training","party RF",0.103962893825471
"Region 6",1.47468778085568,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",12.6489804813545,32.779454244374,31.6999501369945,2.37416039966513,11.1565169556666,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.3927627808127,"Lasso","Training","lasso",0.0819250000429752
"Region 7",1.60935999780021,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",5.768696335209,33.1550033674723,28.1044068356646,0.633451762141525,10.5663823399202,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.39485354647118,"Conditional
Random Forest","Training","party RF",0.214506451329023
"Region 7",1.60935999780021,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",5.768696335209,33.1550033674723,28.1044068356646,0.633451762141525,10.5663823399202,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.42540181906429,"Lasso","Training","lasso",0.183958178735915
"Region 8",1.29440242133919,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",3.24507568464422,14.0716103177292,20.7712503021349,0.684413510649267,5.28733717253782,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38880339675543,"Conditional
Random Forest","Training","party RF",-0.0944009754162332
"Region 8",1.29440242133919,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",3.24507568464422,14.0716103177292,20.7712503021349,0.684413510649267,5.28733717253782,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.36093786029394,"Lasso","Training","lasso",-0.0665354389547426
"Region 9",1.39929870526013,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",3.31012665149621,17.3672111664417,14.1612405930975,0.517163498566901,3.17827938494292,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.3978953649236,"Conditional
Random Forest","Training","party RF",0.00140334033653611
"Region 9",1.39929870526013,"2017-2018",2017,1.756,7.158,5.73,0.84438375653932,0.805608637496846,0.729422435880222,0.676529387050792,"H3",3.31012665149621,17.3672111664417,14.1612405930975,0.517163498566901,3.17827938494292,4.96722176358681,0.2527,19.6565958194967,7.22534525178292,0.239723,30.1403922518195,9.69856459330144,7.68238993710692,1.38617109858032,"Lasso","Training","lasso",0.0131276066798098
"Region 1",1.15432207446293,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",40.8636178782477,5.44105425650586,42.5957663296142,9.18139007410173,24.3470241681114,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.274892343824,"Conditional
Random Forest","Training","party RF",-0.120570269361071
"Region 1",1.15432207446293,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",40.8636178782477,5.44105425650586,42.5957663296142,9.18139007410173,24.3470241681114,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.22892496694184,"Lasso","Training","lasso",-0.0746028924789102
"Region 10",1.47893691081874,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",22.4643780221926,0.98533380068344,26.2236898854165,8.28498492458499,25.4145856106737,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.29116326837954,"Conditional
Random Forest","Training","party RF",0.187773642439203
"Region 10",1.47893691081874,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",22.4643780221926,0.98533380068344,26.2236898854165,8.28498492458499,25.4145856106737,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.3026653509388,"Lasso","Training","lasso",0.176271559879937
"Region 2",1.26655527814651,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",30.9900038391834,1.39536084305003,44.8473183031294,8.47618947002638,33.5629418972077,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.27539585831782,"Conditional
Random Forest","Training","party RF",-0.00884058017130784
"Region 2",1.26655527814651,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",30.9900038391834,1.39536084305003,44.8473183031294,8.47618947002638,33.5629418972077,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.24321749238302,"Lasso","Training","lasso",0.0233377857634891
"Region 3",1.2397722625583,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",26.187684192729,1.31545648561884,32.7590658132965,10.0120485035743,20.9286453395816,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.28152497626854,"Conditional
Random Forest","Training","party RF",-0.0417527137102369
"Region 3",1.2397722625583,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",26.187684192729,1.31545648561884,32.7590658132965,10.0120485035743,20.9286453395816,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.27996635832877,"Lasso","Training","lasso",-0.0401940957704636
"Region 4",1.42238745158272,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",15.8796385726677,4.16370610710236,43.1220847599438,13.5089966436166,23.3067500429854,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.28193233426065,"Conditional
Random Forest","Training","party RF",0.140455117322072
"Region 4",1.42238745158272,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",15.8796385726677,4.16370610710236,43.1220847599438,13.5089966436166,23.3067500429854,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.31362516546881,"Lasso","Training","lasso",0.108762286113916
"Region 5",1.23394091588316,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",22.5012088894858,2.01431354973883,49.5661123491044,7.44297501558812,18.8222443315293,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.2763692012886,"Conditional
Random Forest","Training","party RF",-0.0424282854054412
"Region 5",1.23394091588316,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",22.5012088894858,2.01431354973883,49.5661123491044,7.44297501558812,18.8222443315293,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.26936959882263,"Lasso","Training","lasso",-0.0354286829394714
"Region 6",1.46162325605212,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",24.1996643262689,5.40262924209677,48.4676798337,12.6489804813545,32.779454244374,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.27916310307327,"Conditional
Random Forest","Training","party RF",0.182460152978848
"Region 6",1.46162325605212,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",24.1996643262689,5.40262924209677,48.4676798337,12.6489804813545,32.779454244374,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.28013171494708,"Lasso","Training","lasso",0.181491541105038
"Region 7",1.30584785770018,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",26.8359493179915,1.02263617256849,55.6568795266337,5.768696335209,33.1550033674723,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.27712489754848,"Conditional
Random Forest","Training","party RF",0.0287229601517052
"Region 7",1.30584785770018,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",26.8359493179915,1.02263617256849,55.6568795266337,5.768696335209,33.1550033674723,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.2392306083116,"Lasso","Training","lasso",0.0666172493885806
"Region 8",1.35449098800177,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",51.9642036044012,5.35026700060484,25.1436185479292,3.24507568464422,14.0716103177292,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.28881126680821,"Conditional
Random Forest","Training","party RF",0.0656797211935511
"Region 8",1.35449098800177,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",51.9642036044012,5.35026700060484,25.1436185479292,3.24507568464422,14.0716103177292,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.21620440016624,"Lasso","Training","lasso",0.13828658783552
"Region 9",1.08054885938641,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",19.7115505843505,1.23446986575258,32.1082890791963,3.31012665149621,17.3672111664417,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.2803171067174,"Conditional
Random Forest","Training","party RF",-0.199768247330993
"Region 9",1.08054885938641,"2018-2019",2018,2.036,8.706,6.204,0.793108724215149,0.73588550066186,0.84438375653932,0.805608637496846,"H3",19.7115505843505,1.23446986575258,32.1082890791963,3.31012665149621,17.3672111664417,2.1616308,0.2401812,9,4.96722176358681,0.2527,19.6565958194967,6.94650205761317,9.14473684210526,1.3043167950336,"Lasso","Training","lasso",-0.223767935647191
