"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_median","H3_onset_index_week","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_peak_week","year.new","HA_mean_lbi_lag1","HA_mean_lbi_lag2","HA_mean_lbi","NA_mean_lbi_lag1","NA_mean_lbi_lag2","NA_mean_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","HA_std_lbi_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","NA_std_lbi_lag1","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","NA_std_lbi_lag2","ha_lbi_shannon_lag2","na_lbi_shannon_lag2","HA_std_lbi","NA_std_lbi","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_timing_sd","peak_timing_sd","adult_18_49_vac_cov","adult_65_vac_cov","vac_combined","vac_cov_combined","weighted_VE","adult_18_49_vac_cov_prior","adult_65_vac_cov_prior","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","pred","model","dataType","object","resid"
"2014-2015","Region 5",0.53577799764752,0.997115818327822,0.824281616181261,0.821904238251158,0.00228013477358996,0.175718383818739,45.7083598344937,0.125340496454632,10.8000082927894,1.48715034639693,10.1863688877313,0.0165638794930476,1.22543878844139,"H3","H1",34,56,56,4.73133,2.25101701536301,38.3529373547938,3.89462967053348,2014-10-26,2014-12-21,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,3614,16953,16904.1044681116,46.8955318884247,106180,20567,25,81,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,7.44908287741496,"Conditional
Random Forest","Training","party RF",2.73728601031632
"2014-2015","Region 5",0.53577799764752,0.997115818327822,0.824281616181261,0.821904238251158,0.00228013477358996,0.175718383818739,45.7083598344937,0.125340496454632,10.8000082927894,1.48715034639693,10.1863688877313,0.0165638794930476,1.22543878844139,"H3","H1",34,56,56,4.73133,2.25101701536301,38.3529373547938,3.89462967053348,2014-10-26,2014-12-21,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,3614,16953,16904.1044681116,46.8955318884247,106180,20567,25,81,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,6.17515334955188,"Lasso","Training","lasso",4.0112155381794
"2014-2015","Region 6",0.317273277052414,0.996906132890227,0.795240632214527,0.792780263378163,0.000980465917994919,0.204759367785473,52.9993643788578,0.057524860016588,13.3343771701165,1.32459155521793,7.47938969725734,0.0134012871056208,1.11966841469388,"H3","H1",33,56,56,4.41124,3.44879639107004,39.9352538013246,7.16957510886716,2014-10-19,2014-12-14,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,3459,13434,13392.4369892473,16.5630107526882,95868,16893,18,74,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,7.45542067500712,"Conditional
Random Forest","Training","party RF",0.0239690222502249
"2014-2015","Region 6",0.317273277052414,0.996906132890227,0.795240632214527,0.792780263378163,0.000980465917994919,0.204759367785473,52.9993643788578,0.057524860016588,13.3343771701165,1.32459155521793,7.47938969725734,0.0134012871056208,1.11966841469388,"H3","H1",33,56,56,4.41124,3.44879639107004,39.9352538013246,7.16957510886716,2014-10-19,2014-12-14,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,3459,13434,13392.4369892473,16.5630107526882,95868,16893,18,74,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,6.17175283489027,"Lasso","Training","lasso",1.30763686236707
"2014-2015","Region 7",0.430606636853808,0.992931344752184,0.784468514778777,0.77892337729504,0.00370926452614614,0.215531485221223,39.0456451161446,0.153029668953936,9.45687814037143,1.49153997462048,6.60333796440389,0.0458891233497834,1.02827539860473,"H3","H1",32,56,56,4.72453,1.28714917244007,29.3796496348919,0.679495012956223,2014-10-26,2014-12-21,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,1174,4273,4242.79563612608,20.204363873918,45882,5447,25,81,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,7.26837120112709,"Conditional
Random Forest","Training","party RF",-0.665033236723201
"2014-2015","Region 7",0.430606636853808,0.992931344752184,0.784468514778777,0.77892337729504,0.00370926452614614,0.215531485221223,39.0456451161446,0.153029668953936,9.45687814037143,1.49153997462048,6.60333796440389,0.0458891233497834,1.02827539860473,"H3","H1",32,56,56,4.72453,1.28714917244007,29.3796496348919,0.679495012956223,2014-10-26,2014-12-21,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,1174,4273,4242.79563612608,20.204363873918,45882,5447,25,81,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,6.18067606439526,"Lasso","Training","lasso",0.42266190000863
"2014-2015","Region 8",0.471984118125453,0.99465620586935,0.817894181754263,0.813523523626312,0.0041069914026917,0.182105818245737,50.0768157470027,0.254103855014744,9.67431783731464,1.46116361974729,8.43614035854466,0.0556473638426429,0.793027272382786,"H3","H1",32,56,56,5.58757,1.6110430206144,34.019916273805,2.32142335219154,2014-11-02,2014-12-28,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,2072,9306,9256.27065182017,46.7293481798262,68137,11378,32,88,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,7.34645187247652,"Conditional
Random Forest","Training","party RF",1.08968848606814
"2014-2015","Region 8",0.471984118125453,0.99465620586935,0.817894181754263,0.813523523626312,0.0041069914026917,0.182105818245737,50.0768157470027,0.254103855014744,9.67431783731464,1.46116361974729,8.43614035854466,0.0556473638426429,0.793027272382786,"H3","H1",32,56,56,5.58757,1.6110430206144,34.019916273805,2.32142335219154,2014-11-02,2014-12-28,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,2072,9306,9256.27065182017,46.7293481798262,68137,11378,32,88,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,6.16738003288599,"Lasso","Training","lasso",2.26876032565867
"2014-2015","Region 9",0.23815826761969,0.994843382253048,0.861350844277673,0.85690918722772,0.00444165704995412,0.138649155722326,59.1946400113333,0.333864939573454,10.032967713482,1.27548129467778,6.43853453720131,0.037849615715239,0.745192239312563,"H3","H1",34,63,56,7.46296,5.74467687054466,39.7681336802949,8.07691788043845,2014-11-09,2015-01-11,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,2217,13773,13701.9779037712,71.0220962287664,72473,15990,39,102,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,7.45532403066683,"Conditional
Random Forest","Training","party RF",-1.01678949346552
"2014-2015","Region 9",0.23815826761969,0.994843382253048,0.861350844277673,0.85690918722772,0.00444165704995412,0.138649155722326,59.1946400113333,0.333864939573454,10.032967713482,1.27548129467778,6.43853453720131,0.037849615715239,0.745192239312563,"H3","H1",34,63,56,7.46296,5.74467687054466,39.7681336802949,8.07691788043845,2014-11-09,2015-01-11,2014,2.05072,2.77118,3.12706,1.76656,1.98244,2.16374,4.87295081967213,9.63649635036496,0.776,0.748,1.174,4.92,4.048,1.35934,5.462,0.924,2.124,1.26696,0.740629262418528,0.707676200506794,1.034,0.48,1.336,6.462,4.66,2.33282,5.092,0.6,1.892,1.49952,0.815142548513931,0.741560557107973,2.63878,1.7649,0.860523280574156,0.769222818332956,2217,13773,13701.9779037712,71.0220962287664,72473,15990,39,102,9.59224223584408,11.8977121983832,32.5,73.5,1.860778980246,0.238875,7.78976025220722,31.3,71.5,7.1398077943761,0.223795,31.9033391915642,6.12312095248258,"Lasso","Training","lasso",0.315413584718726
"2015-2016","Region 1",0.158557666035911,0.0987704117082323,0.695898412607604,0.0687341727203584,0.625992364559396,0.304101587392396,1.8050908213354,17.2190725791859,7.57551441346033,0.998435985739037,0.205935090723003,2.90545451958198,0.796644188752405,"H1","H3",29,147,66.5,8.43749,41.9045427807784,0.237254328715342,7.7342209123337,2015-11-22,2016-04-17,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1557.00010965,3562.99983182,351.918960305224,3205.08086990478,47469,5119.99994147,52,199,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.374998503070173,"Conditional
Random Forest","Training","party RF",-0.16906341234717
"2015-2016","Region 1",0.158557666035911,0.0987704117082323,0.695898412607604,0.0687341727203584,0.625992364559396,0.304101587392396,1.8050908213354,17.2190725791859,7.57551441346033,0.998435985739037,0.205935090723003,2.90545451958198,0.796644188752405,"H1","H3",29,147,66.5,8.43749,41.9045427807784,0.237254328715342,7.7342209123337,2015-11-22,2016-04-17,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1557.00010965,3562.99983182,351.918960305224,3205.08086990478,47469,5119.99994147,52,199,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,2.18333682067009,"Lasso","Training","lasso",-1.97740172994709
"2015-2016","Region 10",0.164999783798643,0.234195230416033,0.515306196414384,0.120682253404076,0.39312333920753,0.484693803585616,1.39497920823433,10.117591693441,12.2432593338386,0.99014069294151,0.180781693616113,1.24896418655191,1.25501707090941,"H1","H3",30,70,66.5,16.5498,41.0314179947926,0.129866883884775,5.03693273175539,2016-01-24,2016-04-03,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1614.99992446,1717.00042816,402.113310897358,1309.88710486264,30854,3332.00035262,115,185,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.422419295175889,"Conditional
Random Forest","Training","party RF",-0.241637601559776
"2015-2016","Region 10",0.164999783798643,0.234195230416033,0.515306196414384,0.120682253404076,0.39312333920753,0.484693803585616,1.39497920823433,10.117591693441,12.2432593338386,0.99014069294151,0.180781693616113,1.24896418655191,1.25501707090941,"H1","H3",30,70,66.5,16.5498,41.0314179947926,0.129866883884775,5.03693273175539,2016-01-24,2016-04-03,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1614.99992446,1717.00042816,402.113310897358,1309.88710486264,30854,3332.00035262,115,185,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,2.92697221127435,"Lasso","Training","lasso",-2.74619051765823
"2015-2016","Region 2",0.108455964317064,0.12117837300974,0.731935154382222,0.0886947111566706,0.643240443225551,0.268064845617778,2.39433364065015,20.4011909532321,7.36191851347208,1.04195608195234,0.278055117590052,3.46457014029088,0.797507547791353,"H1","H3",32,42,66.5,12.892,47.3326292715357,0.598047789580442,8.06863650331844,2015-12-27,2016-02-07,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,2440.99959949,6665.00456105,807.654408810536,5857.35015223946,87914,9106.00416054,87,129,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.375954855052468,"Conditional
Random Forest","Training","party RF",-0.0978997374624162
"2015-2016","Region 2",0.108455964317064,0.12117837300974,0.731935154382222,0.0886947111566706,0.643240443225551,0.268064845617778,2.39433364065015,20.4011909532321,7.36191851347208,1.04195608195234,0.278055117590052,3.46457014029088,0.797507547791353,"H1","H3",32,42,66.5,12.892,47.3326292715357,0.598047789580442,8.06863650331844,2015-12-27,2016-02-07,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,2440.99959949,6665.00456105,807.654408810536,5857.35015223946,87914,9106.00416054,87,129,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,1.80626292011042,"Lasso","Training","lasso",-1.52820780252037
"2015-2016","Region 3",0.270856835169485,0.0719281933384893,0.631277572697292,0.045406655299223,0.585210124392012,0.368722427302708,0.898975602055593,14.149333959045,8.43111812372688,0.899931329439492,0.163232523061855,3.08101387279251,1.0639410388099,"H1","H3",26,49,66.5,15.6348,54.119504344331,0.136240591427888,6.34827421819068,2016-01-17,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1673.999972011,2866.000440377,206.146233783632,2656.85420607337,59308,4540.000412388,108,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.38389644109983,"Conditional
Random Forest","Training","party RF",-0.220663918037976
"2015-2016","Region 3",0.270856835169485,0.0719281933384893,0.631277572697292,0.045406655299223,0.585210124392012,0.368722427302708,0.898975602055593,14.149333959045,8.43111812372688,0.899931329439492,0.163232523061855,3.08101387279251,1.0639410388099,"H1","H3",26,49,66.5,15.6348,54.119504344331,0.136240591427888,6.34827421819068,2016-01-17,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,1673.999972011,2866.000440377,206.146233783632,2656.85420607337,59308,4540.000412388,108,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,2.39514214369439,"Lasso","Training","lasso",-2.23190962063254
"2015-2016","Region 4",0.0469921557838304,0.219607267988526,0.656763686882478,0.144230078990333,0.504112707147502,0.343236313117522,3.71888878977544,15.8203373124671,9.17032429941335,1.06499870085272,0.337138125614734,2.15527587446562,0.75382310197456,"H1","H3",31,84,66.5,10.7816,38.0260558284005,0.114586832542953,8.10647794206339,2015-12-13,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,5094.9992754,9748.99910322,2140.95105868074,7483.04820753926,159503,14843.99837862,73,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.381966535887292,"Conditional
Random Forest","Training","party RF",-0.0448284102725575
"2015-2016","Region 4",0.0469921557838304,0.219607267988526,0.656763686882478,0.144230078990333,0.504112707147502,0.343236313117522,3.71888878977544,15.8203373124671,9.17032429941335,1.06499870085272,0.337138125614734,2.15527587446562,0.75382310197456,"H1","H3",31,84,66.5,10.7816,38.0260558284005,0.114586832542953,8.10647794206339,2015-12-13,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,5094.9992754,9748.99910322,2140.95105868074,7483.04820753926,159503,14843.99837862,73,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,2.36207936596858,"Lasso","Training","lasso",-2.02494124035384
"2015-2016","Region 5",0.151067255859813,0.0979520344130108,0.799316872830656,0.0782947138344086,0.720478722983677,0.200683127169344,1.55457362114219,15.9260911843781,4.3153961845157,0.953816675547579,0.209823436588627,2.99541043957557,0.452400919903129,"H1","H3",32,77,66.5,12.346,45.7083598344937,0.125340496454632,10.8000082927894,2015-12-20,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,2584.99965357,10296.00180396,1008.51432301791,9280.48748087209,139212,12881.00145753,80,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,0.380324184589775,"Conditional
Random Forest","Training","party RF",-0.170500748001149
"2015-2016","Region 5",0.151067255859813,0.0979520344130108,0.799316872830656,0.0782947138344086,0.720478722983677,0.200683127169344,1.55457362114219,15.9260911843781,4.3153961845157,0.953816675547579,0.209823436588627,2.99541043957557,0.452400919903129,"H1","H3",32,77,66.5,12.346,45.7083598344937,0.125340496454632,10.8000082927894,2015-12-20,2016-03-06,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,2584.99965357,10296.00180396,1008.51432301791,9280.48748087209,139212,12881.00145753,80,157,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,2.28422739701879,"Lasso","Training","lasso",-2.07440396043017
"2015-2016","Region 6",0.100222842206837,0.458949841636989,0.547006421477741,0.251048510511626,0.293535484469551,0.452993578522259,5.12276954388149,6.09192470689319,9.07788719977381,1.09827648069626,0.45395490467292,0.872190057320814,0.874899566423245,"H1","H3",32,49,66.5,13.2063,52.9993643788578,0.057524860016588,13.3343771701165,2015-12-27,2016-02-14,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,3927.00011695,4741.99720032,2176.33886412991,2544.65832739009,110898,8668.99731727,87,136,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,1.21156481539191,"Conditional
Random Forest","Training","party RF",-0.757609910718995
"2015-2016","Region 6",0.100222842206837,0.458949841636989,0.547006421477741,0.251048510511626,0.293535484469551,0.452993578522259,5.12276954388149,6.09192470689319,9.07788719977381,1.09827648069626,0.45395490467292,0.872190057320814,0.874899566423245,"H1","H3",32,49,66.5,13.2063,52.9993643788578,0.057524860016588,13.3343771701165,2015-12-27,2016-02-14,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,3927.00011695,4741.99720032,2176.33886412991,2544.65832739009,110898,8668.99731727,87,136,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,3.24000552708174,"Lasso","Training","lasso",-2.78605062240883
"2015-2016","Region 7",0.145347379849526,0.137582451462682,0.731501052233266,0.100641708013784,0.61958379618496,0.268498947766734,0.714042140894804,6.14968711573043,2.33667054656271,0.867176657423087,0.0750464071486517,1.14790592410381,0.256489173441189,"H1","H3",27,63,66.5,11.3238,39.0456451161446,0.153029668953936,9.45687814037143,2015-12-13,2016-02-14,2015,3.12706,2.05072,2.09832,2.16374,1.76656,1.80148,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,2.63878,5.848,0.81,2.47,1.7649,0.860523280574156,0.769222818332956,0.918,0.718,1.154,5.838,4.78,1.35934,7.538,1.118,3.486,1.26696,0.740629262418528,0.707676200506794,1.81626,1.55982,0.768711916551496,0.724615767969962,380.9999278,1037.99977767,142.810554029558,879.189224300442,35717,1418.99970547,73,136,21.3343749745699,22.6345360505185,32.3,70.4,9.777856,0.227392,43,32.5,73.5,1.860778980246,0.238875,7.78976025220722,1.13960635142033,"Conditional
Random Forest","Training","party RF",-1.06455994427168
