"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","season_start","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_bayes","peak_diff_median","peak_diff_median_bayes","H3_onset_index_week","H3_onset_index_week_bayes","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_onset_week_bayes","H3_peak_week","adult_18_49_vac_cov","adult_65_vac_cov","weighted_VE_prior_season","weighted_VE","year.new","HA_std_lbi","NA_std_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_days_from_Oct1_bayes","onset_timing_sd","peak_timing_sd","onset_timing_sd_bayes","onset_timing_mad_bayes","iqr_onset_bayes","onset_median_bayes","pred","model","dataType","object","resid"
"2015-2016","Region 2",0.108455964317064,0.12117837300974,0.731935154382222,0.0886947111566706,0.643240443225551,0.268064845617778,2.39433364065015,20.4011909532321,7.36191851347208,1.04195608195234,2015-10-04,0.278055117590052,3.46457014029088,0.797507547791353,"H1","H3",32,42,28,66.5,66.5,12.892,15,47.3326292715357,0.598047789580442,8.06863650331844,2015-12-27,2016-01-10,2016-02-07,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,2440.99959949,6665.00456105,807.654408810536,5857.35015223946,87914,9106.00416054,84,126,98,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.187500935325673
"2015-2016","Region 3",0.270856835169485,0.0719281933384893,0.631277572697292,0.045406655299223,0.585210124392012,0.368722427302708,0.898975602055593,14.149333959045,8.43111812372688,0.899931329439492,2015-10-04,0.163232523061855,3.08101387279251,1.0639410388099,"H1","H3",26,49,105,66.5,66.5,15.6348,8,54.119504344331,0.136240591427888,6.34827421819068,2016-01-17,2015-11-22,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,1673.999972011,2866.000440377,206.146233783632,2656.85420607337,59308,4540.000412388,105,154,49,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.193812569922819,"Conditional
Random Forest","Training","party RF",0.0770442652466661
"2015-2016","Region 3",0.270856835169485,0.0719281933384893,0.631277572697292,0.045406655299223,0.585210124392012,0.368722427302708,0.898975602055593,14.149333959045,8.43111812372688,0.899931329439492,2015-10-04,0.163232523061855,3.08101387279251,1.0639410388099,"H1","H3",26,49,105,66.5,66.5,15.6348,8,54.119504344331,0.136240591427888,6.34827421819068,2016-01-17,2015-11-22,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,1673.999972011,2866.000440377,206.146233783632,2656.85420607337,59308,4540.000412388,105,154,49,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.0251000644732524
"2015-2016","Region 4",0.0469921557838304,0.219607267988526,0.656763686882478,0.144230078990333,0.504112707147502,0.343236313117522,3.71888878977544,15.8203373124671,9.17032429941335,1.06499870085272,2015-10-04,0.337138125614734,2.15527587446562,0.75382310197456,"H1","H3",31,84,77,66.5,66.5,10.7704,12,38.0260558284005,0.114586832542953,8.10647794206339,2015-12-13,2015-12-20,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,5094.9992754,9748.99910322,2140.95105868074,7483.04820753926,159503,14843.99837862,70,154,77,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.187279065937939,"Conditional
Random Forest","Training","party RF",-0.140286910154109
"2015-2016","Region 4",0.0469921557838304,0.219607267988526,0.656763686882478,0.144230078990333,0.504112707147502,0.343236313117522,3.71888878977544,15.8203373124671,9.17032429941335,1.06499870085272,2015-10-04,0.337138125614734,2.15527587446562,0.75382310197456,"H1","H3",31,84,77,66.5,66.5,10.7704,12,38.0260558284005,0.114586832542953,8.10647794206339,2015-12-13,2015-12-20,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,5094.9992754,9748.99910322,2140.95105868074,7483.04820753926,159503,14843.99837862,70,154,77,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.248964743858907
"2015-2016","Region 5",0.151067255859813,0.0979520344130108,0.799316872830656,0.0782947138344086,0.720478722983677,0.200683127169344,1.55457362114219,15.9260911843781,4.3153961845157,0.953816675547579,2015-10-04,0.209823436588627,2.99541043957557,0.452400919903129,"H1","H3",32,77,77,66.5,66.5,12.346,12,45.7083598344937,0.125340496454632,10.8000082927894,2015-12-20,2015-12-20,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,2584.99965357,10296.00180396,1008.51432301791,9280.48748087209,139212,12881.00145753,77,154,77,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.182738383382669,"Conditional
Random Forest","Training","party RF",-0.0316711275228553
"2015-2016","Region 5",0.151067255859813,0.0979520344130108,0.799316872830656,0.0782947138344086,0.720478722983677,0.200683127169344,1.55457362114219,15.9260911843781,4.3153961845157,0.953816675547579,2015-10-04,0.209823436588627,2.99541043957557,0.452400919903129,"H1","H3",32,77,77,66.5,66.5,12.346,12,45.7083598344937,0.125340496454632,10.8000082927894,2015-12-20,2015-12-20,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,2584.99965357,10296.00180396,1008.51432301791,9280.48748087209,139212,12881.00145753,77,154,77,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.144889643782924
"2015-2016","Region 6",0.100222842206837,0.458949841636989,0.547006421477741,0.251048510511626,0.293535484469551,0.452993578522259,5.12276954388149,6.09192470689319,9.07788719977381,1.09827648069626,2015-10-04,0.45395490467292,0.872190057320814,0.874899566423245,"H1","H3",32,49,42,66.5,66.5,13.2053,14,52.9993643788578,0.057524860016588,13.3343771701165,2015-12-27,2016-01-03,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,3927.00011695,4741.99720032,2176.33886412991,2544.65832739009,110898,8668.99731727,84,133,91,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.191120677180825,"Conditional
Random Forest","Training","party RF",-0.0908978349739883
"2015-2016","Region 6",0.100222842206837,0.458949841636989,0.547006421477741,0.251048510511626,0.293535484469551,0.452993578522259,5.12276954388149,6.09192470689319,9.07788719977381,1.09827648069626,2015-10-04,0.45395490467292,0.872190057320814,0.874899566423245,"H1","H3",32,49,42,66.5,66.5,13.2053,14,52.9993643788578,0.057524860016588,13.3343771701165,2015-12-27,2016-01-03,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,3927.00011695,4741.99720032,2176.33886412991,2544.65832739009,110898,8668.99731727,84,133,91,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.1957340574359
"2015-2016","Region 7",0.145347379849526,0.137582451462682,0.731501052233266,0.100641708013784,0.61958379618496,0.268498947766734,0.714042140894804,6.14968711573043,2.33667054656271,0.867176657423087,2015-10-04,0.0750464071486517,1.14790592410381,0.256489173441189,"H1","H3",27,63,28,66.5,66.5,11.3238,16,39.0456451161446,0.153029668953936,9.45687814037143,2015-12-13,2016-01-17,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,380.9999278,1037.99977767,142.810554029558,879.189224300442,35717,1418.99970547,70,133,105,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.191229486235978,"Conditional
Random Forest","Training","party RF",-0.0458821063864517
"2015-2016","Region 7",0.145347379849526,0.137582451462682,0.731501052233266,0.100641708013784,0.61958379618496,0.268498947766734,0.714042140894804,6.14968711573043,2.33667054656271,0.867176657423087,2015-10-04,0.0750464071486517,1.14790592410381,0.256489173441189,"H1","H3",27,63,28,66.5,66.5,11.3238,16,39.0456451161446,0.153029668953936,9.45687814037143,2015-12-13,2016-01-17,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,380.9999278,1037.99977767,142.810554029558,879.189224300442,35717,1418.99970547,70,133,105,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.150609519793211
"2015-2016","Region 8",0.398732216710752,0.230521928983488,0.647802354599039,0.149332648382216,0.496583268147722,0.352197645400961,2.97591004791812,10.9229783472431,7.64023062191083,1.12001827032433,2015-10-04,0.444756420050899,1.33653782211316,0.753968793781126,"H1","H3",32,42,42,66.5,66.5,16.5945,17,50.0768157470027,0.254103855014744,9.67431783731464,2016-01-24,2016-01-24,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,1867.000204753,3434.001176524,791.61257534388,2632.38859037012,64585,5301.001381277,112,154,112,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.189298613824069,"Conditional
Random Forest","Training","party RF",0.209433602886684
"2015-2016","Region 8",0.398732216710752,0.230521928983488,0.647802354599039,0.149332648382216,0.496583268147722,0.352197645400961,2.97591004791812,10.9229783472431,7.64023062191083,1.12001827032433,2015-10-04,0.444756420050899,1.33653782211316,0.753968793781126,"H1","H3",32,42,42,66.5,66.5,16.5945,17,50.0768157470027,0.254103855014744,9.67431783731464,2016-01-24,2016-01-24,2016-03-06,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,1867.000204753,3434.001176524,791.61257534388,2632.38859037012,64585,5301.001381277,112,154,112,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",0.102775317068015
"2015-2016","Region 9",0.174403744198036,0.406011133184852,0.615670493261605,0.249969074637621,0.365701418623984,0.384329506738394,5.99639033829886,10.786713657948,10.514669740966,1.09972775329791,2015-10-04,0.728412039057034,1.47168962993156,1.25066323089403,"H1","H3",33,70,63,66.5,66.5,10.3878,11,59.1946400113333,0.333864939573454,10.032967713482,2015-12-06,2015-12-13,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,2378.99997439,3811.00087821,1547.30878513051,2263.69209307949,66831,6190.0008526,63,133,70,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.19620628999631,"Conditional
Random Forest","Training","party RF",-0.0218025457982746
"2015-2016","Region 9",0.174403744198036,0.406011133184852,0.615670493261605,0.249969074637621,0.365701418623984,0.384329506738394,5.99639033829886,10.786713657948,10.514669740966,1.09972775329791,2015-10-04,0.728412039057034,1.47168962993156,1.25066323089403,"H1","H3",33,70,63,66.5,66.5,10.3878,11,59.1946400113333,0.333864939573454,10.032967713482,2015-12-06,2015-12-13,2016-02-14,32.3,70.4,7.78976025220722,43,"2015",1.80970723662496,1.55616318841593,5.83141762452107,8.73857868020305,0.554,0.512,1.588,5.098,3.506,5.848,0.81,2.47,0.918,0.718,1.154,5.838,4.78,7.538,1.118,3.486,4.99201512396516,4.08820389305132,2378.99997439,3811.00087821,1547.30878513051,2263.69209307949,66831,6190.0008526,63,133,70,21.3343749745699,22.6345360505185,21.3343749745699,31.1346,29.75,80.5,0.295956899642737,"Lasso","Training","lasso",-0.121553155444701
"2016-2017","Region 1",0.297554134703255,0.985642365214482,0.697987253601307,0.687965807529153,0.00902066676531396,0.302012746398693,31.0877377949312,0.385117442476718,12.8444547323119,1.34195739815503,2016-10-02,4.47438847602509,0.0637568074635967,2.06299922013681,"H3","H1",33,56,70,56,56,11.485,9,1.8050908213354,17.2190725791859,7.57551441346033,2016-12-11,2016-11-27,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2715.99818203,6276.99371787,6186.87093451783,81.1227831521656,61285,8992.9918999,70,126,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.332372859923851,"Conditional
Random Forest","Training","party RF",-0.034818725220596
"2016-2017","Region 1",0.297554134703255,0.985642365214482,0.697987253601307,0.687965807529153,0.00902066676531396,0.302012746398693,31.0877377949312,0.385117442476718,12.8444547323119,1.34195739815503,2016-10-02,4.47438847602509,0.0637568074635967,2.06299922013681,"H3","H1",33,56,70,56,56,11.485,9,1.8050908213354,17.2190725791859,7.57551441346033,2016-12-11,2016-11-27,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2715.99818203,6276.99371787,6186.87093451783,81.1227831521656,61285,8992.9918999,70,126,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",-0.0583428713375181
"2016-2017","Region 10",0.419616861839833,0.99062153514326,0.897621087840036,0.88920278001306,0.00804466196775611,0.102378912159964,32.9364575924945,0.294909444863964,3.4250578621439,1.66297498441818,2016-10-02,5.99767755649427,0.0731476808250793,0.281078686526175,"H3","H1",33,49,28,56,56,6.20173,9,1.39497920823433,10.117591693441,12.2432593338386,2016-11-06,2016-11-27,2016-12-25,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,821.999958665,7206.99684666,7139.40628001097,64.5905652390333,53724,8028.996805325,35,84,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.323456302164489,"Conditional
Random Forest","Training","party RF",0.0961605596753444
"2016-2017","Region 10",0.419616861839833,0.99062153514326,0.897621087840036,0.88920278001306,0.00804466196775611,0.102378912159964,32.9364575924945,0.294909444863964,3.4250578621439,1.66297498441818,2016-10-02,5.99767755649427,0.0731476808250793,0.281078686526175,"H3","H1",33,49,28,56,56,6.20173,9,1.39497920823433,10.117591693441,12.2432593338386,2016-11-06,2016-11-27,2016-12-25,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,821.999958665,7206.99684666,7139.40628001097,64.5905652390333,53724,8028.996805325,35,84,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",0.0637198557990603
"2016-2017","Region 2",0.347163892719545,0.991013051716476,0.796067308130198,0.788913092401828,0.00715421572837054,0.203932691869802,51.1747720863519,0.446364359881523,12.0279850447413,1.54921299000524,2016-10-02,6.92167621688196,0.0655733388661028,1.61640062364796,"H3","H1",33,77,77,56,56,7.78294,8,2.39433364065015,20.4011909532321,7.36191851347208,2016-11-20,2016-11-20,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2965.999153621,11578.01106086,11473.96007423,104.050986630022,111061,14544.010214481,49,126,49,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.331676887662936,"Conditional
Random Forest","Training","party RF",0.0154870050566088
"2016-2017","Region 2",0.347163892719545,0.991013051716476,0.796067308130198,0.788913092401828,0.00715421572837054,0.203932691869802,51.1747720863519,0.446364359881523,12.0279850447413,1.54921299000524,2016-10-02,6.92167621688196,0.0655733388661028,1.61640062364796,"H3","H1",33,77,77,56,56,7.78294,8,2.39433364065015,20.4011909532321,7.36191851347208,2016-11-20,2016-11-20,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2965.999153621,11578.01106086,11473.96007423,104.050986630022,111061,14544.010214481,49,126,49,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",-0.00873311332122839
"2016-2017","Region 3",0.36963534200861,0.979452847296238,0.705239157922068,0.690748501251571,0.0135062965410989,0.294760842077932,33.0124547666779,0.599087005210504,12.9736394034117,1.25348968240315,2016-10-02,4.75593337180258,0.0624173682366866,1.59301751849025,"H3","H1",30,56,84,56,56,11.6687,8,0.898975602055593,14.149333959045,8.43111812372688,2016-12-18,2016-11-20,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2694.998647694,6448.00226347,6315.51417632828,123.488081581719,71668,9143.000911164,77,133,49,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.331333982882694,"Conditional
Random Forest","Training","party RF",0.0383013591259153
"2016-2017","Region 3",0.36963534200861,0.979452847296238,0.705239157922068,0.690748501251571,0.0135062965410989,0.294760842077932,33.0124547666779,0.599087005210504,12.9736394034117,1.25348968240315,2016-10-02,4.75593337180258,0.0624173682366866,1.59301751849025,"H3","H1",30,56,84,56,56,11.6687,8,0.898975602055593,14.149333959045,8.43111812372688,2016-12-18,2016-11-20,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,2694.998647694,6448.00226347,6315.51417632828,123.488081581719,71668,9143.000911164,77,133,49,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",0.0137383359678367
"2016-2017","Region 4",0.154806570583605,0.954280710009223,0.6523536923808,0.622528544742288,0.0293567277810684,0.3476463076192,36.4566470099586,1.58109316506316,18.3654415796519,1.12895485767832,2016-10-02,3.5779487137247,0.273381011427693,1.93262447219865,"H3","H1",33,70,91,56,56,9.62276,7,3.71888878977544,15.8203373124671,9.17032429941335,2016-12-04,2016-11-13,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,8906.0006535,16711.99228447,15947.9318628927,752.060444977318,201060,25617.99293797,63,133,42,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.330132725930712,"Conditional
Random Forest","Training","party RF",-0.175326155347107
"2016-2017","Region 4",0.154806570583605,0.954280710009223,0.6523536923808,0.622528544742288,0.0293567277810684,0.3476463076192,36.4566470099586,1.58109316506316,18.3654415796519,1.12895485767832,2016-10-02,3.5779487137247,0.273381011427693,1.93262447219865,"H3","H1",33,70,91,56,56,9.62276,7,3.71888878977544,15.8203373124671,9.17032429941335,2016-12-04,2016-11-13,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,8906.0006535,16711.99228447,15947.9318628927,752.060444977318,201060,25617.99293797,63,133,42,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",-0.201090435457168
"2016-2017","Region 5",0.338591969803948,0.978873257052572,0.600124595322204,0.587445917260403,0.0126786780618017,0.399875404677796,27.5312658025885,0.569756154434194,17.1702994771023,1.28270736536877,2016-10-02,4.00267306115717,0.101683556602596,1.88269903227633,"H3","H1",33,56,77,56,56,11.6639,9,1.55457362114219,15.9260911843781,4.3153961845157,2016-12-18,2016-11-27,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,12841.993936192,19272.99434757,18865.8187501616,407.175597408352,217136,32114.988283762,77,133,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.336739944369313,"Conditional
Random Forest","Training","party RF",0.00185202543463492
"2016-2017","Region 5",0.338591969803948,0.978873257052572,0.600124595322204,0.587445917260403,0.0126786780618017,0.399875404677796,27.5312658025885,0.569756154434194,17.1702994771023,1.28270736536877,2016-10-02,4.00267306115717,0.101683556602596,1.88269903227633,"H3","H1",33,56,77,56,56,11.6639,9,1.55457362114219,15.9260911843781,4.3153961845157,2016-12-18,2016-11-27,2017-02-12,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,12841.993936192,19272.99434757,18865.8187501616,407.175597408352,217136,32114.988283762,77,133,56,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",-0.0173050362368249
"2016-2017","Region 6",0.335819194343006,0.924877123545041,0.735831842180746,0.680554037608977,0.0511796692786781,0.264168157819254,31.6999501369945,2.37416039966513,11.1565169556666,1.28201987029651,2016-10-02,4.51875927181914,0.400163819674955,1.03150704248048,"H3","H1",33,49,49,56,56,11.54,12,5.12276954388149,6.09192470689319,9.07788719977381,2016-12-18,2016-12-18,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,4899.00059524,13646.00738635,12620.8800593618,949.127375268223,153972,18545.00798159,77,126,77,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.331751667930006,"Conditional
Random Forest","Training","party RF",0.00406752641299934
"2016-2017","Region 6",0.335819194343006,0.924877123545041,0.735831842180746,0.680554037608977,0.0511796692786781,0.264168157819254,31.6999501369945,2.37416039966513,11.1565169556666,1.28201987029651,2016-10-02,4.51875927181914,0.400163819674955,1.03150704248048,"H3","H1",33,49,49,56,56,11.54,12,5.12276954388149,6.09192470689319,9.07788719977381,2016-12-18,2016-12-18,2017-02-05,34.1,70.3,43,30.1403922518195,"2016",1.04851169002607,0.809644200582551,7.09623430962343,7.38874680306905,0.476,0.488,1.584,6.134,3.444,5.996,1.032,2.452,0.586,0.594,1.692,6.538,4.174,7.178,0.916,3.19,4.03574179689419,3.26505895855277,4899.00059524,13646.00738635,12620.8800593618,949.127375268223,153972,18545.00798159,77,126,77,17.5388457747684,18.08897761376,17.5388457747684,10.3782,31.5,66.5,0.355897006040773,"Lasso","Training","lasso",-0.0200778116977672
